respondent_id,h1n1_vaccine,seasonal_vaccine
41532,0.67,0.23
41533,0.75,0.6
41534,0.23,0.85
41535,0.06,0.15
41536,0.53,0.91
41537,0.48,0.53
41538,0.55,0.65
41539,0.19,0.85
41540,0.06,0.3
41541,0.94,1.0
41542,0.09,0.14
41543,0.26,0.33
41544,0.26,0.39
41545,0.03,0.74
41546,0.04,0.75
41547,0.09,0.52
41548,0.05,0.62
41549,0.0,0.62
41550,0.16,0.84
41551,0.1,0.76
41552,0.44,0.62
41553,0.03,0.34
41554,0.93,0.59
41555,0.2,0.31
41556,0.42,0.56
41557,0.24,0.93
41558,0.9,0.77
41559,0.19,0.29
41560,0.11,0.49
41561,0.58,0.38
41562,0.25,0.28
41563,0.04,0.64
41564,0.49,0.43
41565,0.25,0.5
41566,0.32,0.46
41567,0.37,0.56
41568,0.45,0.68
41569,0.0,0.16
41570,0.1,0.76
41571,0.05,0.06
41572,0.05,0.35
41573,0.39,0.92
41574,0.0,0.07
41575,0.73,0.93
41576,0.65,0.35
41577,0.07,0.71
41578,0.01,0.05
41579,0.0,0.07
41580,0.09,0.8
41581,0.0,0.1
41582,0.13,0.08
41583,0.16,0.52
41584,0.05,0.95
41585,0.19,0.35
41586,0.18,0.23
41587,0.62,0.65
41588,0.32,0.2
41589,0.55,0.76
41590,0.03,0.41
41591,0.0,0.53
41592,0.15,0.51
41593,0.14,0.49
41594,0.0,0.19
41595,0.03,0.0
41596,0.37,0.79
41597,0.2,0.03
41598,0.56,0.96
41599,0.18,0.76
41600,0.18,0.48
41601,0.52,0.62
41602,0.04,0.65
41603,0.08,0.33
41604,0.63,0.6
41605,0.1,0.42
41606,0.14,0.06
41607,0.25,0.46
41608,0.07,0.47
41609,0.14,0.41
41610,0.01,0.27
41611,0.22,0.42
41612,0.13,0.84
41613,0.72,0.79
41614,0.81,0.79
41615,0.8,1.0
41616,0.68,0.58
41617,0.05,0.83
41618,0.68,0.97
41619,0.16,0.39
41620,0.3,0.37
41621,0.44,0.82
41622,0.57,0.64
41623,0.58,0.49
41624,0.56,0.51
41625,0.85,0.62
41626,0.0,0.02
41627,0.13,0.17
41628,0.01,0.05
41629,0.01,0.02
41630,0.29,0.35
41631,0.45,0.48
41632,0.59,0.69
41633,0.02,0.13
41634,0.15,0.37
41635,0.44,0.58
41636,0.11,0.13
41637,0.08,0.09
41638,0.0,0.09
41639,0.37,0.62
41640,0.43,0.66
41641,0.32,0.77
41642,0.17,0.2
41643,0.09,0.28
41644,0.14,0.21
41645,0.29,0.92
41646,0.13,0.71
41647,0.01,0.7
41648,0.06,0.1
41649,0.09,0.36
41650,0.52,0.87
41651,0.02,0.96
41652,0.97,0.89
41653,0.1,0.21
41654,0.17,0.33
41655,0.07,0.05
41656,0.21,0.49
41657,0.12,0.38
41658,0.67,0.98
41659,0.34,0.39
41660,0.04,0.91
41661,0.41,0.92
41662,0.03,0.6
41663,0.07,0.05
41664,0.91,0.85
41665,0.01,0.1
41666,0.15,0.95
41667,0.03,0.27
41668,0.16,0.14
41669,0.01,0.02
41670,0.08,0.3
41671,0.01,0.19
41672,0.1,0.22
41673,0.2,0.2
41674,0.01,0.06
41675,0.2,0.24
41676,0.09,0.1
41677,0.1,0.52
41678,0.14,0.22
41679,0.29,0.41
41680,0.01,0.19
41681,0.76,0.9
41682,0.0,0.25
41683,0.13,0.13
41684,0.13,0.5
41685,0.15,0.35
41686,0.19,0.39
41687,0.0,0.15
41688,0.05,0.37
41689,0.06,0.04
41690,0.12,0.51
41691,0.46,0.97
41692,0.35,0.06
41693,0.52,0.37
41694,0.09,0.09
41695,0.48,0.75
41696,0.0,0.01
41697,0.02,0.29
41698,0.15,0.31
41699,0.32,0.08
41700,0.0,0.08
41701,0.57,0.71
41702,0.37,0.37
41703,0.15,0.09
41704,0.24,0.34
41705,0.06,0.27
41706,0.85,0.89
41707,0.02,0.15
41708,0.02,0.12
41709,0.49,0.51
41710,0.39,0.46
41711,0.86,0.94
41712,0.21,0.57
41713,0.11,1.0
41714,0.51,0.47
41715,0.11,0.08
41716,0.12,0.1
41717,0.02,0.03
41718,0.17,0.23
41719,0.12,0.24
41720,0.65,0.69
41721,0.01,0.18
41722,0.0,0.06
41723,0.09,0.86
41724,0.22,0.17
41725,0.29,0.84
41726,0.04,0.13
41727,0.47,0.73
41728,0.09,0.36
41729,0.11,0.21
41730,0.0,0.01
41731,0.03,0.44
41732,0.06,0.25
41733,0.12,0.85
41734,0.39,0.62
41735,0.1,0.15
41736,0.1,0.11
41737,0.08,0.05
41738,0.03,0.69
41739,0.14,0.76
41740,0.15,0.59
41741,0.09,0.65
41742,0.26,0.12
41743,0.07,0.58
41744,0.04,0.21
41745,0.01,0.01
41746,0.0,0.08
41747,0.69,0.65
41748,0.1,0.47
41749,0.27,0.41
41750,0.29,0.48
41751,0.6,0.7
41752,0.03,0.04
41753,0.01,0.84
41754,0.46,0.7
41755,0.06,0.5
41756,0.02,0.16
41757,0.68,0.57
41758,0.74,0.85
41759,0.21,0.49
41760,0.17,0.18
41761,0.62,0.9
41762,0.06,0.0
41763,0.36,0.07
41764,0.02,0.36
41765,0.01,0.09
41766,0.1,0.68
41767,0.23,0.96
41768,0.43,0.9
41769,0.01,0.83
41770,0.11,0.13
41771,0.05,0.17
41772,0.16,0.34
41773,0.07,0.26
41774,0.58,0.63
41775,0.19,0.22
41776,0.03,0.18
41777,0.43,0.67
41778,0.1,0.14
41779,0.07,0.21
41780,0.02,0.23
41781,0.01,0.18
41782,0.02,0.05
41783,0.05,0.1
41784,0.06,0.1
41785,0.12,0.19
41786,0.17,0.23
41787,0.13,0.75
41788,0.11,0.29
41789,0.08,0.24
41790,0.34,0.96
41791,0.36,0.65
41792,0.35,0.28
41793,0.24,0.52
41794,0.05,0.42
41795,0.0,0.07
41796,0.84,0.92
41797,0.01,0.14
41798,0.13,0.83
41799,0.81,0.95
41800,0.09,0.17
41801,0.42,0.43
41802,0.05,0.18
41803,0.21,0.21
41804,0.22,0.99
41805,0.05,0.07
41806,0.14,0.57
41807,0.01,0.01
41808,0.17,0.34
41809,0.29,0.42
41810,0.49,0.57
41811,0.08,0.21
41812,0.36,0.12
41813,0.07,0.34
41814,0.02,0.71
41815,0.04,0.42
41816,0.04,0.04
41817,0.13,0.21
41818,0.1,0.94
41819,0.25,0.64
41820,0.0,0.1
41821,0.0,0.26
41822,0.12,0.08
41823,0.05,0.17
41824,0.03,0.09
41825,0.26,0.41
41826,0.11,0.48
41827,0.18,0.07
41828,0.22,0.78
41829,0.16,0.18
41830,0.17,0.89
41831,0.13,0.51
41832,0.09,0.6
41833,0.03,0.27
41834,0.22,0.57
41835,0.26,0.7
41836,0.52,0.3
41837,0.03,0.13
41838,0.04,0.16
41839,0.22,0.57
41840,0.21,0.86
41841,0.03,0.77
41842,0.23,0.34
41843,0.09,0.99
41844,0.0,0.04
41845,0.18,0.38
41846,0.12,0.44
41847,0.18,0.19
41848,0.55,0.79
41849,0.01,0.34
41850,0.06,0.46
41851,0.16,0.59
41852,0.06,0.15
41853,0.02,0.42
41854,0.25,0.11
41855,0.36,0.76
41856,0.9,0.91
41857,0.11,0.23
41858,0.56,0.1
41859,0.5,0.38
41860,0.08,0.93
41861,0.16,0.36
41862,0.06,0.12
41863,0.15,0.53
41864,0.0,0.41
41865,0.52,0.85
41866,0.09,0.42
41867,0.51,0.8
41868,0.07,0.76
41869,0.2,0.2
41870,0.16,0.43
41871,0.14,0.89
41872,0.03,0.75
41873,0.66,0.68
41874,0.1,0.41
41875,0.08,0.88
41876,0.11,0.15
41877,0.09,0.12
41878,0.96,0.94
41879,0.1,0.96
41880,0.41,0.52
41881,0.11,0.1
41882,0.38,0.14
41883,0.23,0.42
41884,0.0,0.04
41885,0.23,0.79
41886,0.01,0.1
41887,0.57,0.75
41888,0.09,0.75
41889,0.04,0.14
41890,0.16,0.24
41891,0.01,0.04
41892,0.28,0.58
41893,0.28,0.9
41894,0.09,0.19
41895,0.37,0.41
41896,0.15,0.78
41897,0.34,0.34
41898,0.05,0.27
41899,0.11,0.08
41900,0.5,0.64
41901,0.17,0.46
41902,0.11,0.63
41903,0.15,0.82
41904,0.19,0.7
41905,0.04,0.26
41906,0.25,0.75
41907,0.45,0.76
41908,0.06,0.06
41909,0.62,0.64
41910,0.86,0.67
41911,0.07,0.21
41912,0.01,0.26
41913,0.06,0.19
41914,0.39,0.5
41915,0.16,0.24
41916,0.04,0.04
41917,0.07,0.21
41918,0.96,0.97
41919,0.05,0.32
41920,0.07,0.12
41921,0.12,0.85
41922,0.08,0.11
41923,0.1,0.87
41924,0.05,0.03
41925,0.08,0.41
41926,0.54,0.51
41927,0.38,0.47
41928,0.17,0.34
41929,0.53,0.17
41930,0.31,0.66
41931,0.03,0.11
41932,0.19,0.87
41933,0.46,0.46
41934,0.34,0.45
41935,0.07,0.18
41936,0.0,0.0
41937,0.37,0.89
41938,0.44,0.4
41939,0.0,0.25
41940,0.11,0.24
41941,0.64,0.83
41942,0.07,0.42
41943,0.14,0.24
41944,0.15,0.27
41945,0.6,0.8
41946,0.1,0.59
41947,0.17,0.43
41948,0.02,0.2
41949,0.07,0.05
41950,0.62,0.56
41951,0.26,0.75
41952,0.02,0.08
41953,0.11,0.91
41954,0.05,0.38
41955,0.22,0.15
41956,0.18,0.58
41957,0.08,0.18
41958,0.61,0.82
41959,0.29,0.85
41960,0.38,0.34
41961,0.57,0.74
41962,0.06,0.44
41963,0.12,0.41
41964,0.07,0.82
41965,0.38,0.94
41966,0.06,0.94
41967,0.02,0.44
41968,0.15,0.22
41969,0.1,0.23
41970,0.05,0.07
41971,0.91,0.95
41972,0.01,0.85
41973,0.29,0.75
41974,0.09,0.43
41975,0.28,0.34
41976,0.05,0.91
41977,0.14,0.05
41978,0.03,0.05
41979,0.71,0.95
41980,0.25,0.95
41981,0.02,0.03
41982,0.5,0.29
41983,0.06,0.28
41984,0.31,0.74
41985,0.7,1.0
41986,0.11,0.3
41987,0.7,0.61
41988,0.0,0.21
41989,0.8,0.49
41990,0.35,0.34
41991,0.24,0.51
41992,0.18,1.0
41993,0.27,0.29
41994,0.0,0.08
41995,0.61,0.43
41996,0.1,0.68
41997,0.09,0.38
41998,0.09,0.45
41999,0.44,0.9
42000,0.11,0.11
42001,0.35,0.83
42002,0.0,0.06
42003,0.0,0.09
42004,0.44,0.43
42005,0.27,0.36
42006,0.37,0.8
42007,0.27,0.65
42008,0.1,0.03
42009,0.23,0.54
42010,0.07,0.44
42011,0.04,0.25
42012,0.07,0.01
42013,0.16,0.96
42014,0.09,0.48
42015,0.05,0.52
42016,0.06,0.92
42017,0.53,0.93
42018,0.31,0.5
42019,0.89,0.8
42020,0.14,0.07
42021,0.08,0.86
42022,0.75,0.91
42023,0.12,0.76
42024,0.07,0.13
42025,0.32,0.61
42026,0.58,0.67
42027,0.44,0.91
42028,0.03,0.63
42029,0.03,0.11
42030,0.0,0.0
42031,0.09,0.23
42032,0.87,0.6
42033,0.23,0.21
42034,0.22,0.24
42035,0.01,0.09
42036,0.15,0.38
42037,0.02,0.44
42038,0.11,0.99
42039,0.04,0.19
42040,0.2,0.91
42041,0.61,0.8
42042,0.02,0.13
42043,0.11,0.05
42044,0.24,0.42
42045,0.42,0.32
42046,0.46,0.42
42047,0.12,0.45
42048,0.45,0.26
42049,0.4,0.54
42050,0.09,0.53
42051,0.27,0.62
42052,0.19,0.29
42053,0.02,0.19
42054,0.38,0.91
42055,0.85,0.87
42056,0.04,0.11
42057,0.04,0.74
42058,0.67,0.71
42059,0.16,0.19
42060,0.12,0.6
42061,0.08,0.34
42062,0.05,0.03
42063,0.36,0.15
42064,0.3,0.38
42065,0.41,0.75
42066,0.01,0.02
42067,0.02,0.18
42068,0.45,0.56
42069,0.14,0.18
42070,0.15,0.2
42071,0.0,0.12
42072,0.27,0.88
42073,0.35,0.04
42074,0.22,0.49
42075,0.22,0.14
42076,0.11,0.89
42077,0.15,0.14
42078,0.81,0.97
42079,0.14,0.18
42080,0.15,0.28
42081,0.07,0.25
42082,0.2,0.49
42083,0.19,0.76
42084,0.68,0.75
42085,0.32,0.39
42086,0.7,0.52
42087,0.35,0.91
42088,0.0,0.29
42089,0.14,0.85
42090,0.03,0.27
42091,0.06,0.11
42092,0.0,0.04
42093,0.51,0.43
42094,0.13,0.16
42095,0.14,0.28
42096,0.0,0.07
42097,0.05,0.12
42098,0.64,0.65
42099,0.03,0.11
42100,0.82,0.83
42101,0.39,0.33
42102,0.08,0.52
42103,0.08,0.07
42104,0.32,0.23
42105,0.17,0.43
42106,0.16,0.14
42107,0.15,0.27
42108,0.32,0.57
42109,0.69,0.81
42110,0.2,0.16
42111,0.26,0.64
42112,0.09,0.11
42113,0.16,0.55
42114,0.07,0.16
42115,0.14,0.07
42116,0.1,0.98
42117,0.0,0.14
42118,0.88,0.99
42119,0.09,0.54
42120,0.03,0.69
42121,0.39,0.6
42122,0.05,0.53
42123,0.04,0.51
42124,0.28,0.59
42125,0.76,0.97
42126,0.19,0.82
42127,0.25,0.61
42128,0.05,0.5
42129,0.04,0.07
42130,0.59,0.77
42131,0.06,0.2
42132,0.0,0.07
42133,0.27,0.39
42134,0.07,0.52
42135,0.09,0.11
42136,0.27,0.81
42137,0.59,0.3
42138,0.56,0.6
42139,0.17,0.36
42140,0.0,0.28
42141,0.14,0.17
42142,0.06,0.09
42143,0.11,0.27
42144,0.1,0.18
42145,0.09,0.26
42146,0.16,0.76
42147,0.45,0.69
42148,0.27,0.83
42149,0.13,0.42
42150,0.31,0.76
42151,0.53,0.93
42152,0.19,0.46
42153,0.31,0.41
42154,0.96,0.99
42155,0.04,0.49
42156,0.13,0.62
42157,0.34,0.63
42158,0.03,0.51
42159,0.01,0.09
42160,0.12,0.53
42161,0.48,0.27
42162,0.14,0.3
42163,0.05,0.84
42164,0.17,0.11
42165,0.11,0.06
42166,0.08,0.17
42167,0.03,0.48
42168,0.16,0.4
42169,0.08,0.28
42170,0.17,0.25
42171,0.62,0.48
42172,0.0,0.02
42173,0.0,0.07
42174,0.56,0.79
42175,0.1,0.05
42176,0.22,0.45
42177,0.01,0.71
42178,0.22,0.16
42179,0.0,0.01
42180,0.06,0.68
42181,0.27,0.18
42182,0.03,0.08
42183,0.2,0.3
42184,0.11,0.96
42185,0.25,0.62
42186,0.09,0.47
42187,0.01,0.08
42188,0.02,0.14
42189,0.15,0.28
42190,0.31,0.58
42191,0.14,0.99
42192,0.01,0.14
42193,0.91,0.89
42194,0.18,0.31
42195,0.54,0.61
42196,0.19,0.29
42197,0.09,0.47
42198,0.31,0.52
42199,0.21,0.65
42200,0.24,0.55
42201,0.24,0.95
42202,0.14,0.65
42203,0.3,0.37
42204,0.5,0.78
42205,0.18,0.19
42206,0.21,0.05
42207,0.38,0.65
42208,0.0,0.03
42209,0.15,0.85
42210,0.12,0.07
42211,0.01,0.61
42212,0.27,0.88
42213,0.31,0.28
42214,0.08,0.98
42215,0.04,0.11
42216,0.18,0.69
42217,0.03,0.32
42218,0.0,0.08
42219,0.08,0.01
42220,0.11,0.31
42221,0.04,0.17
42222,0.14,0.44
42223,0.12,0.26
42224,0.02,0.02
42225,0.35,0.79
42226,0.18,0.81
42227,0.11,0.2
42228,0.33,0.28
42229,0.24,0.1
42230,0.28,0.42
42231,0.1,0.71
42232,0.76,0.85
42233,0.17,0.84
42234,0.87,0.98
42235,0.09,0.21
42236,0.03,0.93
42237,0.13,0.11
42238,0.23,0.58
42239,0.08,0.2
42240,0.13,0.75
42241,0.28,0.78
42242,0.0,0.3
42243,0.03,0.92
42244,0.31,0.24
42245,0.07,0.13
42246,0.25,0.61
42247,0.23,0.11
42248,0.24,0.49
42249,0.12,0.87
42250,0.1,0.4
42251,0.3,0.63
42252,0.03,0.68
42253,0.51,0.97
42254,0.24,0.62
42255,0.13,0.38
42256,0.34,0.81
42257,0.07,0.24
42258,0.01,0.03
42259,0.03,0.04
42260,0.22,0.5
42261,0.09,0.5
42262,0.0,0.02
42263,0.22,0.63
42264,0.13,0.1
42265,0.06,0.59
42266,0.09,0.32
42267,0.52,0.8
42268,0.31,0.3
42269,0.27,0.59
42270,0.01,0.16
42271,0.67,0.87
42272,0.02,0.09
42273,0.03,0.4
42274,0.16,0.17
42275,0.74,0.93
42276,0.03,0.76
42277,0.02,0.08
42278,0.0,0.01
42279,0.14,0.13
42280,0.27,0.26
42281,0.07,0.04
42282,0.18,0.49
42283,0.11,0.16
42284,0.08,0.1
42285,0.31,0.33
42286,0.1,0.15
42287,0.18,0.52
42288,0.14,0.37
42289,0.3,0.23
42290,0.0,0.16
42291,0.18,0.3
42292,0.2,0.6
42293,0.18,0.34
42294,0.34,0.96
42295,0.21,0.41
42296,0.21,0.68
42297,0.04,0.04
42298,0.14,0.45
42299,0.44,0.46
42300,0.01,0.05
42301,0.48,0.13
42302,0.11,0.47
42303,0.19,0.31
42304,0.12,0.2
42305,0.11,0.73
42306,0.02,0.11
42307,0.63,0.85
42308,0.1,0.31
42309,0.19,0.65
42310,0.01,0.11
42311,0.09,0.86
42312,0.38,0.53
42313,0.21,0.72
42314,0.14,0.19
42315,0.02,0.15
42316,0.05,0.26
42317,0.43,0.75
42318,0.1,0.09
42319,0.15,0.1
42320,0.23,0.65
42321,0.86,0.68
42322,0.06,0.83
42323,0.01,0.14
42324,0.07,0.06
42325,0.38,0.24
42326,0.08,0.1
42327,0.01,0.23
42328,0.08,0.9
42329,0.21,0.9
42330,0.04,0.08
42331,0.03,0.45
42332,0.28,0.15
42333,0.13,0.91
42334,0.82,0.96
42335,0.14,0.68
42336,0.01,0.58
42337,0.37,0.76
42338,0.43,0.73
42339,0.3,0.45
42340,0.34,0.13
42341,0.18,0.73
42342,0.01,0.06
42343,0.29,0.84
42344,0.04,0.97
42345,0.0,0.5
42346,0.23,0.51
42347,0.21,0.94
42348,0.18,0.91
42349,0.02,0.98
42350,0.32,0.87
42351,0.88,0.91
42352,0.13,0.34
42353,0.6,0.72
42354,0.92,0.88
42355,0.06,0.7
42356,0.14,0.64
42357,0.04,0.41
42358,0.03,0.14
42359,0.42,0.66
42360,0.73,0.78
42361,0.05,0.45
42362,0.26,0.43
42363,0.32,0.56
42364,0.02,0.11
42365,0.52,0.8
42366,0.01,0.06
42367,0.33,0.21
42368,0.63,0.64
42369,0.45,0.89
42370,0.12,0.32
42371,0.54,0.93
42372,0.14,0.57
42373,0.22,0.4
42374,0.01,0.93
42375,0.19,0.38
42376,0.12,0.08
42377,0.02,0.1
42378,0.23,0.9
42379,0.07,0.68
42380,0.03,0.1
42381,0.31,0.49
42382,0.07,0.4
42383,0.38,0.94
42384,0.46,0.81
42385,0.24,0.67
42386,0.25,0.86
42387,0.04,0.08
42388,0.27,0.67
42389,0.05,0.16
42390,0.03,0.01
42391,0.17,0.22
42392,0.1,0.17
42393,0.5,0.87
42394,0.16,0.74
42395,0.33,0.63
42396,0.09,0.35
42397,0.03,0.1
42398,0.14,0.68
42399,0.43,0.21
42400,0.32,0.63
42401,0.07,0.19
42402,0.07,0.57
42403,0.21,0.8
42404,0.19,0.94
42405,0.65,0.94
42406,0.17,0.99
42407,0.44,0.49
42408,0.08,0.05
42409,0.23,0.89
42410,0.19,0.95
42411,0.02,0.15
42412,0.56,0.92
42413,0.08,0.13
42414,0.01,0.04
42415,0.0,0.11
42416,0.49,0.12
42417,0.03,0.1
42418,0.19,0.48
42419,0.22,0.66
42420,0.13,0.12
42421,0.11,0.27
42422,0.06,0.06
42423,0.15,0.12
42424,0.02,0.49
42425,0.01,0.02
42426,0.09,0.27
42427,0.19,0.69
42428,0.1,0.46
42429,0.01,0.18
42430,0.12,0.12
42431,0.49,0.46
42432,0.02,0.12
42433,0.18,0.25
42434,0.09,0.48
42435,0.0,0.14
42436,0.07,0.07
42437,0.01,0.09
42438,0.41,0.43
42439,0.45,0.98
42440,0.44,0.44
42441,0.25,0.77
42442,0.1,0.61
42443,0.02,0.03
42444,0.32,0.92
42445,0.0,0.14
42446,0.07,0.73
42447,0.2,0.45
42448,0.09,0.1
42449,0.23,0.14
42450,0.13,0.8
42451,0.11,0.13
42452,0.01,0.91
42453,0.19,0.47
42454,0.13,0.47
42455,0.03,0.17
42456,0.16,0.7
42457,0.03,0.25
42458,0.21,0.33
42459,0.33,0.31
42460,0.33,0.81
42461,0.25,0.12
42462,0.86,0.93
42463,0.13,0.27
42464,0.65,0.67
42465,0.06,0.19
42466,0.23,0.72
42467,0.1,0.94
42468,0.04,0.1
42469,0.43,0.18
42470,0.87,0.72
42471,0.03,0.73
42472,0.19,0.39
42473,0.44,0.9
42474,0.14,0.92
42475,0.61,0.96
42476,0.06,0.97
42477,0.57,0.92
42478,0.03,0.04
42479,0.07,0.18
42480,0.38,0.93
42481,0.1,0.71
42482,0.03,0.13
42483,0.75,0.6
42484,0.03,0.25
42485,0.01,0.11
42486,0.87,0.85
42487,0.33,0.59
42488,0.22,0.04
42489,0.56,0.8
42490,0.03,0.43
42491,0.24,0.71
42492,0.28,0.44
42493,0.18,0.93
42494,0.2,0.79
42495,0.28,0.25
42496,0.55,0.9
42497,0.26,0.54
42498,0.35,0.91
42499,0.02,0.55
42500,0.18,0.06
42501,0.58,0.73
42502,0.08,0.05
42503,0.08,0.21
42504,0.02,0.02
42505,0.2,0.7
42506,0.07,0.24
42507,0.21,0.55
42508,0.12,0.15
42509,0.17,0.29
42510,0.18,0.91
42511,0.21,0.46
42512,0.43,0.83
42513,0.08,0.24
42514,0.26,0.62
42515,0.63,0.74
42516,0.13,0.38
42517,0.03,0.6
42518,0.1,0.1
42519,0.01,0.03
42520,0.18,0.36
42521,0.23,0.24
42522,0.15,0.62
42523,0.7,0.89
42524,0.13,0.72
42525,0.66,0.89
42526,0.0,0.16
42527,0.18,0.63
42528,0.17,0.19
42529,0.69,0.57
42530,0.13,0.68
42531,0.0,0.06
42532,0.07,0.04
42533,0.06,0.05
42534,0.01,0.24
42535,0.64,0.95
42536,0.01,0.07
42537,0.15,0.31
42538,0.0,0.07
42539,0.55,0.21
42540,0.04,0.35
42541,0.08,0.94
42542,0.02,0.07
42543,0.06,0.1
42544,0.03,0.04
42545,0.07,0.07
42546,0.03,0.1
42547,0.17,0.92
42548,0.17,0.35
42549,0.09,0.44
42550,0.84,0.81
42551,0.28,0.73
42552,0.01,0.03
42553,0.85,0.92
42554,0.22,0.55
42555,0.61,0.59
42556,0.65,0.79
42557,0.17,0.79
42558,0.11,0.35
42559,0.25,0.24
42560,0.15,0.9
42561,0.51,0.71
42562,0.32,0.34
42563,0.07,0.28
42564,0.06,0.22
42565,0.34,0.34
42566,0.11,0.86
42567,0.22,0.91
42568,0.25,0.5
42569,0.42,0.58
42570,0.23,0.11
42571,0.23,0.35
42572,0.01,0.5
42573,0.3,0.44
42574,0.06,0.87
42575,0.13,0.88
42576,0.63,0.5
42577,0.07,0.05
42578,0.73,0.97
42579,0.35,0.35
42580,0.06,0.06
42581,0.47,0.47
42582,0.18,0.18
42583,0.54,1.0
42584,0.03,0.66
42585,0.21,0.48
42586,0.31,0.81
42587,0.05,0.02
42588,0.2,0.3
42589,0.05,0.37
42590,0.34,0.59
42591,0.16,0.59
42592,0.12,0.7
42593,0.12,0.52
42594,0.01,0.03
42595,0.38,0.52
42596,0.02,0.01
42597,0.15,0.26
42598,0.41,0.29
42599,0.1,0.11
42600,0.33,0.75
42601,0.49,0.24
42602,0.67,0.99
42603,0.57,0.67
42604,0.35,0.51
42605,0.1,0.38
42606,0.25,0.77
42607,0.51,0.22
42608,0.09,0.16
42609,0.3,0.55
42610,0.11,0.37
42611,0.53,0.83
42612,0.21,0.57
42613,0.0,0.02
42614,0.14,0.11
42615,0.07,0.35
42616,0.1,0.23
42617,0.07,0.31
42618,0.22,0.88
42619,0.15,0.29
42620,0.02,0.03
42621,0.03,0.09
42622,0.18,0.31
42623,0.21,0.43
42624,0.02,0.46
42625,0.18,0.26
42626,0.84,0.88
42627,0.16,0.43
42628,0.56,0.32
42629,0.46,0.14
42630,0.22,0.37
42631,0.29,0.82
42632,0.07,0.15
42633,0.07,0.12
42634,0.11,0.23
42635,0.31,0.58
42636,0.7,0.67
42637,0.2,0.3
42638,0.49,0.6
42639,0.08,0.69
42640,0.07,0.5
42641,0.22,0.28
42642,0.03,0.08
42643,0.24,0.43
42644,0.38,0.71
42645,0.07,0.68
42646,0.16,0.75
42647,0.3,0.6
42648,0.13,0.2
42649,0.01,0.13
42650,0.14,0.79
42651,0.48,0.11
42652,0.3,0.36
42653,0.36,0.25
42654,0.87,0.93
42655,0.17,0.16
42656,0.15,0.29
42657,0.13,0.06
42658,0.05,0.32
42659,0.21,0.51
42660,0.2,0.8
42661,0.05,0.1
42662,0.02,0.42
42663,0.09,0.3
42664,0.47,0.4
42665,0.01,0.8
42666,0.12,0.53
42667,0.54,0.99
42668,0.11,0.05
42669,0.01,0.03
42670,0.06,0.13
42671,0.09,0.36
42672,0.53,0.54
42673,0.82,0.78
42674,0.27,0.81
42675,0.22,0.25
42676,0.05,0.2
42677,0.14,0.41
42678,0.01,0.42
42679,0.04,0.27
42680,0.23,0.26
42681,0.05,0.03
42682,0.03,0.22
42683,0.3,0.59
42684,0.34,0.83
42685,0.08,0.8
42686,0.73,0.96
42687,0.77,0.85
42688,0.28,0.51
42689,0.85,0.85
42690,0.04,0.06
42691,0.08,0.13
42692,0.15,0.17
42693,0.25,0.49
42694,0.16,0.29
42695,0.01,0.2
42696,0.22,0.6
42697,0.15,0.2
42698,0.92,0.92
42699,0.33,0.47
42700,0.05,0.73
42701,0.13,0.87
42702,0.12,0.11
42703,0.04,0.27
42704,0.23,0.97
42705,0.02,0.17
42706,0.24,0.44
42707,0.01,0.02
42708,0.14,0.93
42709,0.14,0.29
42710,0.05,0.46
42711,0.34,0.55
42712,0.12,0.46
42713,0.09,0.96
42714,0.26,0.57
42715,0.01,0.14
42716,0.32,0.64
42717,0.06,0.46
42718,0.62,0.86
42719,0.08,0.18
42720,0.75,0.95
42721,0.0,0.07
42722,0.16,0.68
42723,0.36,0.28
42724,0.16,0.16
42725,0.13,0.59
42726,0.31,0.55
42727,0.05,0.48
42728,0.0,0.1
42729,0.27,1.0
42730,0.29,0.88
42731,0.25,0.62
42732,0.18,0.31
42733,0.1,0.24
42734,0.14,0.48
42735,0.33,0.67
42736,0.31,0.47
42737,0.07,0.07
42738,0.19,0.87
42739,0.52,0.34
42740,0.15,0.24
42741,0.14,0.56
42742,0.01,0.28
42743,0.0,0.08
42744,0.08,0.04
42745,0.01,0.68
42746,0.01,0.05
42747,0.08,0.65
42748,0.04,0.45
42749,0.56,0.8
42750,0.04,0.18
42751,0.12,0.36
42752,0.28,0.27
42753,0.17,0.63
42754,0.04,0.34
42755,0.04,0.27
42756,0.27,0.89
42757,0.14,0.49
42758,0.15,0.27
42759,0.08,0.34
42760,0.29,0.29
42761,0.61,0.6
42762,0.06,0.42
42763,0.05,0.68
42764,0.14,0.43
42765,0.01,0.05
42766,0.04,0.49
42767,0.04,0.57
42768,0.54,0.52
42769,0.04,0.11
42770,0.08,0.21
42771,0.44,0.19
42772,0.48,0.5
42773,0.11,0.58
42774,0.14,0.33
42775,0.27,0.1
42776,0.03,0.07
42777,0.71,0.79
42778,0.12,0.33
42779,0.32,0.21
42780,0.13,0.2
42781,0.13,0.65
42782,0.04,0.8
42783,0.44,0.97
42784,0.04,0.76
42785,0.02,0.8
42786,0.05,0.27
42787,0.22,0.88
42788,0.59,0.92
42789,0.05,0.77
42790,0.03,0.05
42791,0.01,0.12
42792,0.16,0.16
42793,0.34,0.72
42794,0.18,0.29
42795,0.06,0.14
42796,0.7,0.85
42797,0.41,0.26
42798,0.07,0.5
42799,0.03,0.8
42800,0.12,0.96
42801,0.08,0.16
